
, 0.1226, 0.1212, 0.079, 0.089, 0.084
, 0.0729, 0.2075, 0.1232, 0.0797, 0.0867
, 0.0719, 0.0752, 0.0712, 0.0787, 0.0764
, , , , , 
37, 0.0791, 0.0837, 0.0864, 0.0883, 0.0818
, 0.0803, 0.0837, 0.0833, 0.0807, 0.1707
, 0.0837, 0.0824, 0.0816, 0.1147, 0.1192
, 0.0812, 0.0815, 0.1138, 0.1237, 0.1226
, 0.1452, 0.1213, 0.12, 0.1161, 0.129
, 0.1239, 0.1294, 0.0789, 0.0886, 0.0838
, 0.0727, 0.235, 0.1229, 0.0798, 0.0867
, 0.0719, 0.0756, 0.0714, 0.0788, 0.0767
, , , , , 
37, 0.0793, 0.0838, 0.0862, 0.0879, 0.0816
, 0.0802, 0.0836, 0.0833, 0.0808, 0.1706
, 0.0837, 0.0821, 0.0815, 0.1154, 0.1211
, 0.0813, 0.0814, 0.1135, 0.1232, 0.1229
, 0.1449, 0.1217, 0.1196, 0.1169, 0.1296
, 0.1233, 0.119, 0.0789, 0.0892, 0.0839
, 0.0728, 0.2317, 0.1229, 0.0797, 0.0867
, 0.0719, 0.0754, 0.0713, 0.0791, 0.0767
, , , , , 
37, 0.0793, 0.0839, 0.0864, 0.0882, 0.0819
, 0.0803, 0.0838, 0.0834, 0.0809, 0.1782
, 0.0836, 0.0821, 0.0815, 0.1166, 0.1202
, 0.0813, 0.0814, 0.114, 0.1223, 0.1244
, 0.1449, 0.1219, 0.1201, 0.1167, 0.1304
, 0.1236, 0.1177, 0.0786, 0.0886, 0.0835
, 0.0727, 0.2567, 0.1233, 0.0796, 0.0865
, 0.0717, 0.0751, 0.0711, 0.0787, 0.0763
, , , , , 
37, 0.0794, 0.0837, 0.0862, 0.0882, 0.0818
, 0.0803, 0.0838, 0.0835, 0.0808, 0.1711
, 0.0836, 0.0823, 0.0814, 0.1158, 0.1201
, 0.0814, 0.0815, 0.1137, 0.1236, 0.1226
, 0.145, 0.122, 0.1205, 0.1171, 0.1309
, 0.1238, 0.1197, 0.0789, 0.0884, 0.0836
, 0.0726, 0.2767, 0.1235, 0.0795, 0.0866
, 0.0718, 0.0753, 0.0713, 0.0788, 0.0766
, , , , , 
37, 0.079, 0.0836, 0.0859, 0.0877, 0.0818
, 0.0802, 0.084, 0.0836, 0.081, 0.1719
, 0.0837, 0.0825, 0.0815, 0.1165, 0.1197
, 0.0814, 0.0816, 0.1136, 0.123, 0.1228
, 0.1448, 0.122, 0.1204, 0.1169, 0.1311
, 0.1243, 0.1185, 0.0788, 0.0885, 0.0835
, 0.0727, 0.3039, 0.1235, 0.0796, 0.0865
, 0.0719, 0.0754, 0.0713, 0.0788, 0.0765
, , , , , 
37, 0.079, 0.0836, 0.086, 0.0879, 0.0815
, 0.0801, 0.0837, 0.0833, 0.081, 0.1783
, 0.0837, 0.0825, 0.0815, 0.117, 0.1194
, 0.0813, 0.0818, 0.114, 0.1235, 0.1229
, 0.1449, 0.1224, 0.1205, 0.1175, 0.1307
, 0.1246, 0.1192, 0.0787, 0.0883, 0.0837
, 0.0728, 0.3262, 0.124, 0.0796, 0.0866
, 0.0716, 0.0754, 0.0712, 0.0787, 0.0765
, , , , , 
37, 0.0794, 0.0837, 0.0861, 0.088, 0.0821
, 0.0802, 0.0839, 0.0836, 0.0811, 0.175
, 0.0837, 0.0822, 0.0815, 0.1174, 0.1277
, 0.0814, 0.0815, 0.1145, 0.1234, 0.1237
, 0.1444, 0.1226, 0.1206, 0.1169, 0.1301
, 0.1256, 0.1195, 0.079, 0.0887, 0.0835
, 0.0726, 0.3389, 0.1236, 0.0793, 0.0863
, 0.0717, 0.0751, 0.0712, 0.0788, 0.0764
, , , , , 
37, 0.0793, 0.0835, 0.0859, 0.0878, 0.0814
, 0.08, 0.0837, 0.0833, 0.0809, 0.1789
, 0.0836, 0.0822, 0.0815, 0.1172, 0.1203
, 0.0815, 0.0816, 0.1144, 0.1236, 0.1238
, 0.1443, 0.1246, 0.1209, 0.1176, 0.1312
, 0.1254, 0.1202, 0.0789, 0.0888, 0.0838
, 0.0726, 0.3436, 0.1233, 0.0794, 0.0864
, 0.0716, 0.0751, 0.0711, 0.0786, 0.0763
, , , , , 
37, 0.0792, 0.0834, 0.0859, 0.088, 0.0817
, 0.0801, 0.0837, 0.0834, 0.081, 0.1855
, 0.0838, 0.0825, 0.0816, 0.1175, 0.119
, 0.0813, 0.0815, 0.1145, 0.1242, 0.123
, 0.1443, 0.123, 0.1214, 0.1179, 0.1309
, 0.1252, 0.121, 0.0789, 0.0883, 0.0835
, 0.0727, 0.3811, 0.1241, 0.0794, 0.0863
, 0.0714, 0.075, 0.071, 0.0784, 0.0763
, , , , , 
37, 0.0791, 0.0838, 0.0864, 0.0882, 0.082
, 0.08, 0.0839, 0.0835, 0.0809, 0.1858
, 0.0836, 0.0823, 0.0815, 0.1172, 0.1193
, 0.0812, 0.0815, 0.1153, 0.1242, 0.1232
, 0.1444, 0.1242, 0.1214, 0.118, 0.1303
, 0.1257, 0.1214, 0.0786, 0.0883, 0.0836
, 0.0726, 0.3966, 0.1248, 0.0795, 0.0865
, 0.0717, 0.0751, 0.0711, 0.0785, 0.0763
, , , , , 
37, 0.0793, 0.0837, 0.0859, 0.088, 0.0815
, 0.08, 0.0838, 0.0834, 0.0808, 0.1885
, 0.0836, 0.0826, 0.0815, 0.1176, 0.1189
, 0.0813, 0.0817, 0.115, 0.1234, 0.1231
, 0.1446, 0.1247, 0.1214, 0.1181, 0.1293
, 0.1255, 0.1217, 0.0789, 0.0882, 0.0837
, 0.0726, 0.4257, 0.1246, 0.0796, 0.0865
, 0.0716, 0.0754, 0.0712, 0.0786, 0.0764
, , , , , 
37, 0.0789, 0.0832, 0.0858, 0.0877, 0.081
, 0.08, 0.0834, 0.0829, 0.0804, 0.18
, 0.0835, 0.0825, 0.0815, 0.1177, 0.1193
, 0.0813, 0.0817, 0.1151, 0.1241, 0.1232
, 0.1447, 0.1244, 0.1211, 0.1184, 0.1294
, 0.1248, 0.1219, 0.0789, 0.0883, 0.0837
, 0.0727, 0.4285, 0.125, 0.0797, 0.0866
, 0.0716, 0.0755, 0.0713, 0.0788, 0.0764
, , , , , 
37, 0.0794, 0.0837, 0.0861, 0.0879, 0.0816
, 0.0801, 0.0839, 0.0833, 0.0807, 0.1977
, 0.0835, 0.0821, 0.0814, 0.1176, 0.1198
, 0.0811, 0.0813, 0.1159, 0.123, 0.1232
, 0.1444, 0.1246, 0.1224, 0.1188, 0.13
, 0.1257, 0.1217, 0.0786, 0.0883, 0.0835
, 0.0726, 0.4738, 0.1256, 0.0797, 0.0866
, 0.0719, 0.0754, 0.0713, 0.0789, 0.0767
, , , , , 
37, 0.0792, 0.0834, 0.086, 0.088, 0.0815
, 0.0801, 0.0836, 0.0833, 0.0808, 0.2012
, 0.0835, 0.0823, 0.0813, 0.1181, 0.1252
, 0.0812, 0.0816, 0.115, 0.1232, 0.123
, 0.1446, 0.1245, 0.1213, 0.1178, 0.13
, 0.125, 0.1241, 0.0786, 0.0883, 0.0837
, 0.0727, 0.4884, 0.1255, 0.0796, 0.0865
, 0.0716, 0.0754, 0.0713, 0.0788, 0.0765
, , , , , 
37, 0.0792, 0.0837, 0.0862, 0.0879, 0.0815
, 0.08, 0.0835, 0.0831, 0.0805, 0.2012
, 0.0837, 0.0823, 0.0815, 0.118, 0.1225
, 0.0812, 0.0813, 0.1167, 0.1231, 0.1234
, 0.1444, 0.1238, 0.1224, 0.1191, 0.1305
, 0.1258, 0.1219, 0.079, 0.0885, 0.0839
, 0.0725, 0.4847, 0.127, 0.0794, 0.0863
, 0.0717, 0.0751, 0.0712, 0.0787, 0.0765
, , , , , 
37, 0.0791, 0.0836, 0.0861, 0.088, 0.0817
, 0.0801, 0.0838, 0.0833, 0.0808, 0.1648
, 0.0836, 0.0825, 0.0814, 0.1189, 0.1211
, 0.0812, 0.0816, 0.115, 0.1278, 0.1226
, 0.1446, 0.1232, 0.1213, 0.1178, 0.13
, 0.1254, 0.1238, 0.0787, 0.088, 0.0836
, 0.0726, 0.5389, 0.1244, 0.0795, 0.0865
, 0.0716, 0.0752, 0.0713, 0.0786, 0.0769
, , , , , 
37, 0.0791, 0.0835, 0.0861, 0.0877, 0.0814
, 0.08, 0.0835, 0.0832, 0.0805, 0.197
, 0.0836, 0.0822, 0.0814, 0.1195, 0.1247
, 0.0812, 0.0814, 0.1152, 0.1224, 0.1242
, 0.1445, 0.1247, 0.1221, 0.1179, 0.1326
, 0.1261, 0.1232, 0.0787, 0.0884, 0.0836
, 0.0726, 0.5531, 0.1256, 0.0796, 0.0865
, 0.0716, 0.0751, 0.0712, 0.0787, 0.0764
, , , , , 
37, 0.0791, 0.0836, 0.0862, 0.0881, 0.0817
, 0.0801, 0.0837, 0.0832, 0.0806, 0.187
, 0.0836, 0.0823, 0.0814, 0.1193, 0.1258
, 0.0811, 0.0814, 0.1167, 0.1228, 0.1239
, 0.1446, 0.1242, 0.1223, 0.1183, 0.1315
, 0.1259, 0.1232, 0.0785, 0.0881, 0.0833
, 0.0726, 0.5361, 0.1271, 0.0794, 0.0863
, 0.0715, 0.0751, 0.0712, 0.0788, 0.0765
, , , , , 
37, 0.0791, 0.0835, 0.086, 0.0878, 0.0813
, 0.0799, 0.0835, 0.0831, 0.0804, 0.2064
, 0.0834, 0.0821, 0.0813, 0.12, 0.1312
, 0.0812, 0.0814, 0.1168, 0.1224, 0.1242
, 0.1445, 0.1246, 0.1224, 0.1184, 0.1319
, 0.1259, 0.1244, 0.0787, 0.0884, 0.0837
, 0.0727, 0.5749, 0.1273, 0.0796, 0.0865
, 0.0716, 0.0751, 0.0711, 0.0786, 0.0763
, , , , , 
37, 0.079, 0.0833, 0.0858, 0.0878, 0.0814
, 0.0801, 0.0836, 0.083, 0.0807, 0.1936
, 0.0836, 0.0824, 0.0814, 0.1192, 0.1327
, 0.0813, 0.0816, 0.1166, 0.1266, 0.1193
, 0.1449, 0.1249, 0.1227, 0.1188, 0.1313
, 0.1248, 0.132, 0.0788, 0.0883, 0.0836
, 0.0726, 0.5874, 0.128, 0.0796, 0.0864
, 0.0717, 0.0753, 0.0713, 0.0788, 0.0765
, , , , , 
37, 0.079, 0.0835, 0.0858, 0.0878, 0.0812
, 0.0801, 0.0836, 0.0831, 0.0806, 0.1964
, 0.0836, 0.0824, 0.0813, 0.1193, 0.1319
, 0.0812, 0.0814, 0.1167, 0.127, 0.1191
, 0.1448, 0.1264, 0.1227, 0.1193, 0.132
, 0.1265, 0.1246, 0.0787, 0.0884, 0.0837
, 0.0727, 0.5988, 0.1276, 0.0796, 0.0865
, 0.0717, 0.0752, 0.0711, 0.0785, 0.0763
, , , , , 
37, 0.0791, 0.0837, 0.0862, 0.0882, 0.0816
, 0.0801, 0.0838, 0.0833, 0.0808, 0.2007
, 0.0835, 0.0823, 0.0816, 0.1191, 0.1284
, 0.0811, 0.0815, 0.1167, 0.1288, 0.119
, 0.1448, 0.1256, 0.1232, 0.1189, 0.1315
, 0.1255, 0.1244, 0.0786, 0.0882, 0.0834
, 0.0725, 0.605, 0.1279, 0.0794, 0.0864
, 0.0717, 0.0752, 0.071, 0.0786, 0.0764
, , , , , 
37, 0.079, 0.0835, 0.0859, 0.0878, 0.0814
, 0.0801, 0.0836, 0.0831, 0.0808, 0.1884
, 0.0837, 0.0825, 0.0814, 0.12, 0.1257
, 0.0811, 0.0815, 0.1168, 0.1264, 0.1193
, 0.1444, 0.125, 0.1232, 0.1196, 0.1315
, 0.1274, 0.1347, 0.0787, 0.0883, 0.0835
, 0.0726, 0.6845, 0.1277, 0.0794, 0.0864
, 0.0717, 0.0753, 0.0713, 0.0788, 0.0764
, , , , , 
37, 0.0791, 0.0836, 0.0861, 0.088, 0.0814
, 0.08, 0.0835, 0.083, 0.0805, 0.202
, 0.0835, 0.0823, 0.0812, 0.119, 0.1213
, 0.0812, 0.0814, 0.1164, 0.1281, 0.1193
, 0.1445, 0.1261, 0.1232, 0.1193, 0.1318
, 0.1275, 0.1272, 0.0787, 0.0882, 0.0837
, 0.0726, 0.6893, 0.128, 0.0797, 0.0866
, 0.0716, 0.0752, 0.0714, 0.0789, 0.0767
, , , , , 
37, 0.079, 0.0837, 0.0861, 0.0881, 0.0817
, 0.08, 0.0837, 0.0832, 0.0805, 0.1844
, 0.0834, 0.0823, 0.0813, 0.1218, 0.1207
, 0.0812, 0.0813, 0.117, 0.1254, 0.1201
, 0.1446, 0.1265, 0.1235, 0.1193, 0.1326
, 0.1283, 0.1271, 0.0785, 0.0881, 0.0834
, 0.0726, 0.6955, 0.1281, 0.0793, 0.0862
, 0.0716, 0.0753, 0.0711, 0.0789, 0.0764
, , , , , 
37, 0.079, 0.0834, 0.0858, 0.0877, 0.0813
, 0.08, 0.0836, 0.0833, 0.0807, 0.1909
, 0.0835, 0.0823, 0.0815, 0.1222, 0.1208
, 0.0812, 0.0815, 0.1175, 0.1264, 0.1203
, 0.1444, 0.1282, 0.1238, 0.1197, 0.1338
, 0.1288, 0.1268, 0.0788, 0.0883, 0.0836
, 0.0727, 0.6888, 0.1287, 0.0796, 0.0865
, 0.0717, 0.0752, 0.0713, 0.0788, 0.0765
, , , , , 
37, 0.0788, 0.0831, 0.0854, 0.0876, 0.0812
, 0.0798, 0.0834, 0.0828, 0.0803, 0.1882
, 0.0834, 0.0823, 0.0813, 0.1203, 0.1217
, 0.0812, 0.0816, 0.1176, 0.1286, 0.1206
, 0.1448, 0.129, 0.1245, 0.1207, 0.1326
, 0.1298, 0.1278, 0.0789, 0.0883, 0.0838
, 0.0728, 0.7215, 0.1292, 0.0796, 0.0865
, 0.0718, 0.0754, 0.0713, 0.0785, 0.0763
, , , , , 
37, 0.0789, 0.0833, 0.0858, 0.0877, 0.0813
, 0.0798, 0.0835, 0.0831, 0.0807, 0.1934
, 0.0836, 0.0821, 0.0814, 0.1233, 0.1212
, 0.0812, 0.0814, 0.1182, 0.1277, 0.1215
, 0.1444, 0.1275, 0.1249, 0.1211, 0.1324
, 0.1304, 0.1281, 0.0788, 0.0885, 0.0837
, 0.0725, 0.6989, 0.1298, 0.0794, 0.0863
, 0.0714, 0.0748, 0.0709, 0.0783, 0.0762
, , , , , 
37, 0.0791, 0.0836, 0.086, 0.0878, 0.0817
, 0.08, 0.0838, 0.0835, 0.081, 0.1902
, 0.0836, 0.0821, 0.0813, 0.1222, 0.1235
, 0.0812, 0.0813, 0.1192, 0.129, 0.1218
, 0.1444, 0.1282, 0.1257, 0.122, 0.1329
, 0.1313, 0.1282, 0.0787, 0.0883, 0.0833
, 0.0726, 0.7054, 0.1312, 0.0794, 0.0862
, 0.0714, 0.075, 0.071, 0.0786, 0.0763
, , , , , 
37, 0.0791, 0.0835, 0.0862, 0.0881, 0.0816
, 0.08, 0.0836, 0.0832, 0.0806, 0.1928
, 0.0834, 0.0822, 0.0813, 0.1224, 0.1236
, 0.0814, 0.0815, 0.1193, 0.1289, 0.1225
, 0.1442, 0.1298, 0.126, 0.1234, 0.1336
, 0.1322, 0.1291, 0.0784, 0.0879, 0.0833
, 0.0726, 0.7234, 0.1314, 0.0794, 0.0864
, 0.0716, 0.0753, 0.0712, 0.0788, 0.0763
, , , , , 
37, 0.0791, 0.0835, 0.086, 0.0878, 0.0816
, 0.0801, 0.0838, 0.0834, 0.0808, 0.1991
, 0.0835, 0.0822, 0.0814, 0.1227, 0.1237
, 0.0811, 0.0814, 0.1199, 0.1297, 0.1209
, 0.1442, 0.1298, 0.1266, 0.1235, 0.1341
, 0.1332, 0.1305, 0.0787, 0.0883, 0.0834
, 0.0725, 0.7264, 0.1316, 0.0791, 0.0861
, 0.0715, 0.0751, 0.071, 0.0785, 0.0763
, , , , , 
37, 0.0791, 0.0835, 0.0858, 0.0878, 0.0814
, 0.0801, 0.0837, 0.0835, 0.081, 0.2084
, 0.0835, 0.0822, 0.0814, 0.125, 0.1284
, 0.0813, 0.0814, 0.1212, 0.1312, 0.1217
, 0.1442, 0.1296, 0.1271, 0.1241, 0.1363
, 0.1343, 0.1311, 0.0788, 0.0885, 0.0837
, 0.0726, 0.7206, 0.1327, 0.0793, 0.0863
, 0.0716, 0.075, 0.0711, 0.0785, 0.0763
, , , , , 
37, 0.0791, 0.0835, 0.0859, 0.0876, 0.0813
, 0.0799, 0.0835, 0.0832, 0.0806, 0.2058
, 0.0835, 0.0821, 0.0813, 0.1256, 0.1384
, 0.0812, 0.0812, 0.1223, 0.1331, 0.1223
, 0.1444, 0.1307, 0.1283, 0.1246, 0.1437
, 0.1363, 0.1346, 0.0788, 0.0886, 0.0837
, 0.0727, 0.7289, 0.1339, 0.0795, 0.0864
, 0.0715, 0.0751, 0.0712, 0.0787, 0.0764
, , , , , 
37, 0.0792, 0.0836, 0.0861, 0.0879, 0.0817
, 0.0799, 0.0836, 0.0832, 0.0806, 0.2009
, 0.0834, 0.0821, 0.0813, 0.1279, 0.137
, 0.0812, 0.0813, 0.1231, 0.1344, 0.1255
, 0.1445, 0.1325, 0.1284, 0.1259, 0.1386
, 0.1375, 0.134, 0.0786, 0.0883, 0.0835
, 0.0725, 0.7383, 0.135, 0.0793, 0.0862
, 0.0715, 0.0751, 0.071, 0.0785, 0.0762
, , , , , 
37, 0.079, 0.0835, 0.086, 0.0877, 0.0815
, 0.0798, 0.0836, 0.0831, 0.0804, 0.2087
, 0.0834, 0.082, 0.0813, 0.1291, 0.1368
, 0.0811, 0.0812, 0.1244, 0.1353, 0.1262
, 0.1442, 0.1337, 0.1296, 0.1268, 0.1398
, 0.1395, 0.1367, 0.0786, 0.0884, 0.0835
, 0.0725, 0.7463, 0.1366, 0.0796, 0.0865
, 0.0719, 0.0754, 0.0715, 0.079, 0.0768
, , , , , 
37, 0.0794, 0.0839, 0.0862, 0.0881, 0.0818
, 0.0798, 0.0836, 0.0832, 0.0807, 0.2114
, 0.0835, 0.0819, 0.0814, 0.13, 0.1363
, 0.0811, 0.0811, 0.1268, 0.1371, 0.1284
, 0.144, 0.1355, 0.131, 0.1292, 0.1405
, 0.1423, 0.1389, 0.0785, 0.0884, 0.0835
, 0.0725, 0.749, 0.1385, 0.0794, 0.0863
, 0.0715, 0.0748, 0.0709, 0.0787, 0.0763
, , , , , 
37, 0.079, 0.0835, 0.086, 0.088, 0.0815
, 0.08, 0.0837, 0.0832, 0.0807, 0.2109
, 0.0834, 0.0823, 0.0813, 0.1321, 0.138
, 0.0811, 0.0815, 0.1277, 0.1385, 0.1307
, 0.1444, 0.1398, 0.1328, 0.1309, 0.1423
, 0.1442, 0.1424, 0.0786, 0.0881, 0.0834
, 0.0726, 0.7901, 0.1401, 0.0794, 0.0863
, 0.0716, 0.0753, 0.0711, 0.0786, 0.0765
, , , , , 
37, 0.079, 0.0835, 0.0854, 0.0875, 0.0812
, 0.0799, 0.0835, 0.083, 0.0805, 0.2164
, 0.0835, 0.0821, 0.0814, 0.1343, 0.1368
, 0.0811, 0.0812, 0.1299, 0.1407, 0.1337
, 0.1443, 0.1404, 0.1348, 0.1328, 0.1481
, 0.1476, 0.1463, 0.079, 0.0885, 0.0837
, 0.0726, 0.774, 0.1426, 0.0794, 0.0864
, 0.0715, 0.0751, 0.071, 0.0787, 0.0763
, , , , , 
37, 0.0791, 0.0838, 0.0863, 0.0882, 0.0818
, 0.08, 0.0838, 0.0833, 0.0807, 0.2097
, 0.0834, 0.0824, 0.0813, 0.1367, 0.1358
, 0.0811, 0.0814, 0.132, 0.1426, 0.1357
, 0.1445, 0.1442, 0.1373, 0.1353, 0.1519
, 0.1515, 0.1659, 0.0785, 0.0879, 0.0833
, 0.0727, 0.8006, 0.1452, 0.0792, 0.0862
, 0.0717, 0.0752, 0.0712, 0.0787, 0.0763
, , , , , 
37, 0.0788, 0.0834, 0.0858, 0.0875, 0.081
, 0.0797, 0.0834, 0.083, 0.0804, 0.2177
, 0.0833, 0.082, 0.0812, 0.1397, 0.1399
, 0.0811, 0.0812, 0.1359, 0.1457, 0.1391
, 0.1443, 0.1481, 0.1403, 0.1387, 0.151
, 0.1567, 0.1575, 0.0787, 0.0885, 0.0836
, 0.0725, 0.7894, 0.1493, 0.0794, 0.0864
, 0.0715, 0.0748, 0.0711, 0.0786, 0.0761
, , , , , 
37, 0.0794, 0.0838, 0.0861, 0.0879, 0.0815
, 0.0802, 0.0837, 0.0833, 0.0807, 0.2211
, 0.0834, 0.0819, 0.0812, 0.1455, 0.144
, 0.0811, 0.081, 0.1397, 0.1493, 0.1428
, 0.1439, 0.1534, 0.144, 0.1421, 0.1552
, 0.1633, 0.1647, 0.0783, 0.0882, 0.0833
, 0.0722, 0.7907, 0.1538, 0.079, 0.0861
, 0.0717, 0.0751, 0.0713, 0.0789, 0.0765
, , , , , 
37, 0.0792, 0.0838, 0.0859, 0.0877, 0.0814
, 0.08, 0.0837, 0.0833, 0.0807, 0.2254
, 0.0834, 0.0821, 0.0813, 0.1489, 0.1492
, 0.081, 0.0811, 0.1445, 0.1539, 0.1469
, 0.1441, 0.16, 0.1493, 0.1477, 0.1599
, 0.1721, 0.1758, 0.0785, 0.0883, 0.0833
, 0.0724, 0.8135, 0.1599, 0.0792, 0.0861
, 0.0715, 0.0749, 0.0709, 0.0787, 0.0766
, , , , , 
37, 0.0791, 0.0836, 0.086, 0.0877, 0.0812
, 0.0797, 0.0834, 0.0829, 0.0804, 0.2295
, 0.0834, 0.082, 0.0813, 0.1554, 0.1555
, 0.0812, 0.0811, 0.1515, 0.1605, 0.153
, 0.144, 0.1701, 0.1561, 0.1538, 0.1662
, 0.1841, 0.1883, 0.0787, 0.0885, 0.0836
, 0.0726, 0.8159, 0.168, 0.0795, 0.0864
, 0.0715, 0.0747, 0.0709, 0.0786, 0.0762
, , , , , 
37, 0.0789, 0.0834, 0.0858, 0.0878, 0.0813
, 0.0798, 0.0834, 0.0829, 0.0803, 0.232
, 0.0833, 0.0822, 0.0811, 0.1641, 0.1638
, 0.0811, 0.0814, 0.159, 0.1669, 0.1599
, 0.1443, 0.1799, 0.1638, 0.1611, 0.1738
, 0.1973, 0.205, 0.0786, 0.0881, 0.0836
, 0.0726, 0.8563, 0.178, 0.0797, 0.0865
, 0.0716, 0.0752, 0.0711, 0.0786, 0.0764
, , , , , 
37, 0.0789, 0.0834, 0.086, 0.088, 0.0816
, 0.0801, 0.0838, 0.0834, 0.0806, 0.2427
, 0.0834, 0.0822, 0.0812, 0.1744, 0.1733
, 0.0811, 0.0814, 0.1694, 0.1758, 0.1691
, 0.1443, 0.1934, 0.1735, 0.1713, 0.1841
, 0.2138, 0.2238, 0.0786, 0.0881, 0.0834
, 0.0724, 0.8646, 0.1902, 0.0793, 0.0861
, 0.0715, 0.0751, 0.0711, 0.0787, 0.0762
, , , , , 
37, 0.0789, 0.0833, 0.0858, 0.0876, 0.0813
, 0.0799, 0.0834, 0.083, 0.0803, 0.2535
, 0.0834, 0.082, 0.0812, 0.1875, 0.1857
